PCName,Handles,processName,processID,processCPU,processHandless,MessageTime,MessageTimeForUsers
DAVIDECASTELLAN,538,RtkNGUI64,12888,2.453125,538,,1619709429.07099,29/04/2021 15:17:09
DAVIDECASTELLAN,538,RtkNGUI64,12888,2.453125,538,,1619709429.07299,29/04/2021 15:17:09
DAVIDECASTELLAN,375,RuntimeBroker,5060,2.15625,375,,1619709429.28044,29/04/2021 15:17:09
DAVIDECASTELLAN,375,RuntimeBroker,5060,2.15625,375,,1619709429.28244,29/04/2021 15:17:09
DAVIDECASTELLAN,119,RuntimeBroker,7108,0,119,,1619709429.47493,29/04/2021 15:17:09
DAVIDECASTELLAN,119,RuntimeBroker,7108,0,119,,1619709429.47693,29/04/2021 15:17:09
DAVIDECASTELLAN,386,RuntimeBroker,8164,0.234375,386,,1619709429.68638,29/04/2021 15:17:09
DAVIDECASTELLAN,386,RuntimeBroker,8164,0.234375,386,,1619709429.68837,29/04/2021 15:17:09
DAVIDECASTELLAN,310,RuntimeBroker,9220,0.34375,310,,1619709429.84695,29/04/2021 15:17:09
DAVIDECASTELLAN,310,RuntimeBroker,9220,0.34375,310,,1619709429.84795,29/04/2021 15:17:09
DAVIDECASTELLAN,605,RuntimeBroker,9560,12.09375,605,,1619709430.00055,29/04/2021 15:17:10
DAVIDECASTELLAN,605,RuntimeBroker,9560,12.09375,605,,1619709430.00155,29/04/2021 15:17:10
DAVIDECASTELLAN,206,RuntimeBroker,13680,0.046875,206,,1619709430.16711,29/04/2021 15:17:10
DAVIDECASTELLAN,206,RuntimeBroker,13680,0.046875,206,,1619709430.16815,29/04/2021 15:17:10
DAVIDECASTELLAN,154,RuntimeBroker,14476,0.0625,154,,1619709430.33268,29/04/2021 15:17:10
DAVIDECASTELLAN,154,RuntimeBroker,14476,0.0625,154,,1619709430.33367,29/04/2021 15:17:10
DAVIDECASTELLAN,381,RuntimeBroker,15476,27.828125,381,,1619709430.49525,29/04/2021 15:17:10
DAVIDECASTELLAN,381,RuntimeBroker,15476,27.828125,381,,1619709430.49725,29/04/2021 15:17:10
DAVIDECASTELLAN,122,RuntimeBroker,15632,0.125,122,,1619709430.68276,29/04/2021 15:17:10
DAVIDECASTELLAN,122,RuntimeBroker,15632,0.125,122,,1619709430.68379,29/04/2021 15:17:10
DAVIDECASTELLAN,154,RuntimeBroker,15836,0.046875,154,,1619709430.83895,29/04/2021 15:17:10
DAVIDECASTELLAN,154,RuntimeBroker,15836,0.046875,154,,1619709430.83995,29/04/2021 15:17:10
DAVIDECASTELLAN,146,RuntimeBroker,16496,0.015625,146,,1619709430.98801,29/04/2021 15:17:10
DAVIDECASTELLAN,146,RuntimeBroker,16496,0.015625,146,,1619709430.99001,29/04/2021 15:17:10
DAVIDECASTELLAN,467,RuntimeBroker,20604,0.953125,467,,1619709431.13953,29/04/2021 15:17:11
DAVIDECASTELLAN,467,RuntimeBroker,20604,0.953125,467,,1619709431.14053,29/04/2021 15:17:11
DAVIDECASTELLAN,159,RuntimeBroker,21300,0.03125,159,,1619709431.29037,29/04/2021 15:17:11
DAVIDECASTELLAN,159,RuntimeBroker,21300,0.03125,159,,1619709431.29137,29/04/2021 15:17:11
DAVIDECASTELLAN,700,SamsungMagician,9696,10.4375,700,,1619709431.447,29/04/2021 15:17:11
DAVIDECASTELLAN,700,SamsungMagician,9696,10.4375,700,,1619709431.448,29/04/2021 15:17:11
DAVIDECASTELLAN,97,schtasks,5356,0,97,,1619709431.6045,29/04/2021 15:17:11
DAVIDECASTELLAN,97,schtasks,5356,0,97,,1619709431.6055,29/04/2021 15:17:11
DAVIDECASTELLAN,97,schtasks,6424,0.015625,97,,1619709431.76549,29/04/2021 15:17:11
DAVIDECASTELLAN,97,schtasks,6424,0.015625,97,,1619709431.76653,29/04/2021 15:17:11
DAVIDECASTELLAN,1673,SearchApp,9508,17.375,1673,,1619709431.91607,29/04/2021 15:17:11
DAVIDECASTELLAN,1673,SearchApp,9508,17.375,1673,,1619709431.91711,29/04/2021 15:17:11
DAVIDECASTELLAN,877,SearchIndexer,7628,,877,,1619709432.06583,29/04/2021 15:17:12
DAVIDECASTELLAN,877,SearchIndexer,7628,,877,,1619709432.06683,29/04/2021 15:17:12
DAVIDECASTELLAN,386,SecurityHealthService,12680,,386,,1619709432.21827,29/04/2021 15:17:12
DAVIDECASTELLAN,386,SecurityHealthService,12680,,386,,1619709432.21927,29/04/2021 15:17:12
DAVIDECASTELLAN,165,SecurityHealthSystray,12616,0.171875,165,,1619709432.36478,29/04/2021 15:17:12
DAVIDECASTELLAN,165,SecurityHealthSystray,12616,0.171875,165,,1619709432.36577,29/04/2021 15:17:12
DAVIDECASTELLAN,1041,ServiceHub.Host.CLR.x86,18048,4.859375,1041,,1619709432.52545,29/04/2021 15:17:12
DAVIDECASTELLAN,1041,ServiceHub.Host.CLR.x86,18048,4.859375,1041,,1619709432.52645,29/04/2021 15:17:12
DAVIDECASTELLAN,865,ServiceHub.Host.CLR.x86,19732,39.078125,865,,1619709432.67789,29/04/2021 15:17:12
DAVIDECASTELLAN,865,ServiceHub.Host.CLR.x86,19732,39.078125,865,,1619709432.67888,29/04/2021 15:17:12
DAVIDECASTELLAN,988,ServiceHub.Host.CLR.x86,21296,2.65625,988,5,1619709432.83136,29/04/2021 15:17:12
DAVIDECASTELLAN,988,ServiceHub.Host.CLR.x86,21296,2.65625,988,5,1619709432.83329,29/04/2021 15:17:12
DAVIDECASTELLAN,1047,ServiceHub.IdentityHost,12500,5.703125,1047,,1619709432.98807,29/04/2021 15:17:12
DAVIDECASTELLAN,1047,ServiceHub.IdentityHost,12500,5.703125,1047,,1619709432.98907,29/04/2021 15:17:12
DAVIDECASTELLAN,1055,ServiceHub.IdentityHost,20272,8.984375,1055,,1619709433.13739,29/04/2021 15:17:13
DAVIDECASTELLAN,1055,ServiceHub.IdentityHost,20272,8.984375,1055,,1619709433.13834,29/04/2021 15:17:13
DAVIDECASTELLAN,1470,ServiceHub.SettingsHost,18072,4.4375,1470,,1619709433.28628,29/04/2021 15:17:13
DAVIDECASTELLAN,1470,ServiceHub.SettingsHost,18072,4.4375,1470,,1619709433.28731,29/04/2021 15:17:13
DAVIDECASTELLAN,1196,ServiceHub.SettingsHost,20364,14.3125,1196,5,1619709433.43656,29/04/2021 15:17:13
DAVIDECASTELLAN,1196,ServiceHub.SettingsHost,20364,14.3125,1196,5,1619709433.43755,29/04/2021 15:17:13
DAVIDECASTELLAN,1068,ServiceHub.VSDetouredHost,12648,4.390625,1068,5,1619709433.61326,29/04/2021 15:17:13
DAVIDECASTELLAN,1068,ServiceHub.VSDetouredHost,12648,4.390625,1068,5,1619709433.61425,29/04/2021 15:17:13
DAVIDECASTELLAN,1142,ServiceHub.VSDetouredHost,18644,2.921875,1142,,1619709433.76366,29/04/2021 15:17:13
DAVIDECASTELLAN,1142,ServiceHub.VSDetouredHost,18644,2.921875,1142,,1619709433.76468,29/04/2021 15:17:13
DAVIDECASTELLAN,900,services,888,,900,,1619709433.94961,29/04/2021 15:17:13
DAVIDECASTELLAN,900,services,888,,900,,1619709433.9506,29/04/2021 15:17:13
DAVIDECASTELLAN,458,SettingSyncHost,10892,8.25,458,,1619709434.10665,29/04/2021 15:17:14
DAVIDECASTELLAN,458,SettingSyncHost,10892,8.25,458,,1619709434.10765,29/04/2021 15:17:14
DAVIDECASTELLAN,561,sftlist,7072,,561,,1619709434.2586,29/04/2021 15:17:14
DAVIDECASTELLAN,561,sftlist,7072,,561,,1619709434.25959,29/04/2021 15:17:14
DAVIDECASTELLAN,140,sftvsa,5184,,140,5,1619709434.43333,29/04/2021 15:17:14
DAVIDECASTELLAN,140,sftvsa,5184,,140,5,1619709434.43633,29/04/2021 15:17:14
DAVIDECASTELLAN,105,SgrmBroker,15036,,105,,1619709434.59015,29/04/2021 15:17:14
DAVIDECASTELLAN,105,SgrmBroker,15036,,105,,1619709434.5911,29/04/2021 15:17:14
DAVIDECASTELLAN,742,ShellExperienceHost,11204,6.359375,742,,1619709434.76317,29/04/2021 15:17:14
DAVIDECASTELLAN,742,ShellExperienceHost,11204,6.359375,742,,1619709434.76516,29/04/2021 15:17:14
DAVIDECASTELLAN,733,sihost,1120,5.828125,733,,1619709434.93372,29/04/2021 15:17:14
DAVIDECASTELLAN,733,sihost,1120,5.828125,733,,1619709434.93572,29/04/2021 15:17:14
DAVIDECASTELLAN,53,smss,520,,53,,1619709435.09102,29/04/2021 15:17:15
DAVIDECASTELLAN,53,smss,520,,53,,1619709435.09202,29/04/2021 15:17:15
DAVIDECASTELLAN,339,SndVol,20436,99.578125,339,,1619709435.24571,29/04/2021 15:17:15
DAVIDECASTELLAN,339,SndVol,20436,99.578125,339,,1619709435.24671,29/04/2021 15:17:15
DAVIDECASTELLAN,623,spoolsv,4732,,623,,1619709435.39823,29/04/2021 15:17:15
DAVIDECASTELLAN,623,spoolsv,4732,,623,,1619709435.39923,29/04/2021 15:17:15
DAVIDECASTELLAN,142,sqlwriter,5480,,142,,1619709435.54219,29/04/2021 15:17:15
DAVIDECASTELLAN,142,sqlwriter,5480,,142,,1619709435.54319,29/04/2021 15:17:15
DAVIDECASTELLAN,621,StartMenuExperienceHost,5292,2.484375,621,,1619709435.7073,29/04/2021 15:17:15
DAVIDECASTELLAN,621,StartMenuExperienceHost,5292,2.484375,621,,1619709435.70835,29/04/2021 15:17:15
DAVIDECASTELLAN,1697,svchost,556,,1697,,1619709435.85616,29/04/2021 15:17:15
DAVIDECASTELLAN,1697,svchost,556,,1697,,1619709435.85718,29/04/2021 15:17:15
DAVIDECASTELLAN,1655,svchost,1064,,1655,,1619709436.00726,29/04/2021 15:17:16
DAVIDECASTELLAN,1655,svchost,1064,,1655,,1619709436.00826,29/04/2021 15:17:16
DAVIDECASTELLAN,145,svchost,1108,,145,,1619709436.16276,29/04/2021 15:17:16
DAVIDECASTELLAN,145,svchost,1108,,145,,1619709436.16475,29/04/2021 15:17:16
DAVIDECASTELLAN,370,svchost,1112,,370,,1619709436.3216,29/04/2021 15:17:16
DAVIDECASTELLAN,370,svchost,1112,,370,,1619709436.3226,29/04/2021 15:17:16
DAVIDECASTELLAN,187,svchost,1360,0.046875,187,,1619709436.46828,29/04/2021 15:17:16
DAVIDECASTELLAN,187,svchost,1360,0.046875,187,,1619709436.46928,29/04/2021 15:17:16
DAVIDECASTELLAN,400,svchost,1524,,400,5,1619709436.61751,29/04/2021 15:17:16
DAVIDECASTELLAN,400,svchost,1524,,400,5,1619709436.61851,29/04/2021 15:17:16
DAVIDECASTELLAN,444,svchost,1568,,444,5,1619709436.78467,29/04/2021 15:17:16
DAVIDECASTELLAN,444,svchost,1568,,444,5,1619709436.78666,29/04/2021 15:17:16
DAVIDECASTELLAN,440,svchost,1584,,440,5,1619709436.94217,29/04/2021 15:17:16
DAVIDECASTELLAN,440,svchost,1584,,440,5,1619709436.94417,29/04/2021 15:17:16
DAVIDECASTELLAN,347,svchost,1616,,347,,1619709437.10408,29/04/2021 15:17:17
DAVIDECASTELLAN,347,svchost,1616,,347,,1619709437.10608,29/04/2021 15:17:17
DAVIDECASTELLAN,237,svchost,1664,,237,,1619709437.25612,29/04/2021 15:17:17
DAVIDECASTELLAN,237,svchost,1664,,237,,1619709437.25712,29/04/2021 15:17:17
DAVIDECASTELLAN,262,svchost,1748,,262,,1619709437.40487,29/04/2021 15:17:17
DAVIDECASTELLAN,262,svchost,1748,,262,,1619709437.40587,29/04/2021 15:17:17
DAVIDECASTELLAN,325,svchost,1756,,325,,1619709437.55433,29/04/2021 15:17:17
DAVIDECASTELLAN,325,svchost,1756,,325,,1619709437.55532,29/04/2021 15:17:17
DAVIDECASTELLAN,456,svchost,1888,,456,5,1619709437.71017,29/04/2021 15:17:17
DAVIDECASTELLAN,456,svchost,1888,,456,5,1619709437.7121,29/04/2021 15:17:17
DAVIDECASTELLAN,429,svchost,1896,,429,,1619709437.87114,29/04/2021 15:17:17
DAVIDECASTELLAN,429,svchost,1896,,429,,1619709437.87214,29/04/2021 15:17:17
DAVIDECASTELLAN,337,svchost,2000,,337,,1619709438.01544,29/04/2021 15:17:18
DAVIDECASTELLAN,337,svchost,2000,,337,,1619709438.01644,29/04/2021 15:17:18
DAVIDECASTELLAN,250,svchost,2008,,250,,1619709438.17551,29/04/2021 15:17:18
DAVIDECASTELLAN,250,svchost,2008,,250,,1619709438.17651,29/04/2021 15:17:18
DAVIDECASTELLAN,168,svchost,2076,,168,5,1619709438.32187,29/04/2021 15:17:18
DAVIDECASTELLAN,168,svchost,2076,,168,5,1619709438.32383,29/04/2021 15:17:18
DAVIDECASTELLAN,407,svchost,2124,,407,,1619709438.474,29/04/2021 15:17:18
DAVIDECASTELLAN,407,svchost,2124,,407,,1619709438.475,29/04/2021 15:17:18
DAVIDECASTELLAN,123,svchost,2132,,123,,1619709438.61619,29/04/2021 15:17:18
DAVIDECASTELLAN,123,svchost,2132,,123,,1619709438.61719,29/04/2021 15:17:18
DAVIDECASTELLAN,267,svchost,2272,,267,,1619709438.76671,29/04/2021 15:17:18
DAVIDECASTELLAN,267,svchost,2272,,267,,1619709438.76871,29/04/2021 15:17:18
DAVIDECASTELLAN,305,svchost,2292,,305,,1619709438.92006,29/04/2021 15:17:18
DAVIDECASTELLAN,305,svchost,2292,,305,,1619709438.92106,29/04/2021 15:17:18
DAVIDECASTELLAN,170,svchost,2380,,170,,1619709439.07057,29/04/2021 15:17:19
DAVIDECASTELLAN,170,svchost,2380,,170,,1619709439.07157,29/04/2021 15:17:19
DAVIDECASTELLAN,142,svchost,2404,,142,,1619709439.22273,29/04/2021 15:17:19
DAVIDECASTELLAN,142,svchost,2404,,142,,1619709439.22373,29/04/2021 15:17:19
DAVIDECASTELLAN,154,svchost,2440,,154,,1619709439.37304,29/04/2021 15:17:19
DAVIDECASTELLAN,154,svchost,2440,,154,,1619709439.37404,29/04/2021 15:17:19
DAVIDECASTELLAN,295,svchost,2492,,295,,1619709439.57796,29/04/2021 15:17:19
DAVIDECASTELLAN,295,svchost,2492,,295,,1619709439.57895,29/04/2021 15:17:19
DAVIDECASTELLAN,415,svchost,2564,,415,,1619709439.73553,29/04/2021 15:17:19
DAVIDECASTELLAN,415,svchost,2564,,415,,1619709439.73652,29/04/2021 15:17:19
DAVIDECASTELLAN,257,svchost,2612,,257,,1619709439.89993,29/04/2021 15:17:19
DAVIDECASTELLAN,257,svchost,2612,,257,,1619709439.90193,29/04/2021 15:17:19
DAVIDECASTELLAN,201,svchost,2736,,201,,1619709440.06235,29/04/2021 15:17:20
DAVIDECASTELLAN,201,svchost,2736,,201,,1619709440.06335,29/04/2021 15:17:20
DAVIDECASTELLAN,233,svchost,2744,,233,,1619709440.22918,29/04/2021 15:17:20
DAVIDECASTELLAN,233,svchost,2744,,233,,1619709440.23017,29/04/2021 15:17:20
DAVIDECASTELLAN,407,svchost,2772,,407,,1619709440.40301,29/04/2021 15:17:20
DAVIDECASTELLAN,407,svchost,2772,,407,,1619709440.405,29/04/2021 15:17:20
DAVIDECASTELLAN,222,svchost,2836,,222,,1619709440.56541,29/04/2021 15:17:20
DAVIDECASTELLAN,222,svchost,2836,,222,,1619709440.56641,29/04/2021 15:17:20
DAVIDECASTELLAN,178,svchost,2896,,178,,1619709440.72618,29/04/2021 15:17:20
DAVIDECASTELLAN,178,svchost,2896,,178,,1619709440.72818,29/04/2021 15:17:20
DAVIDECASTELLAN,186,svchost,3000,,186,,1619709440.88683,29/04/2021 15:17:20
DAVIDECASTELLAN,186,svchost,3000,,186,,1619709440.88783,29/04/2021 15:17:20
DAVIDECASTELLAN,581,svchost,3012,5.53125,581,,1619709441.0442,29/04/2021 15:17:21
DAVIDECASTELLAN,581,svchost,3012,5.53125,581,,1619709441.0452,29/04/2021 15:17:21
DAVIDECASTELLAN,459,svchost,3016,,459,,1619709441.20936,29/04/2021 15:17:21
DAVIDECASTELLAN,459,svchost,3016,,459,,1619709441.21036,29/04/2021 15:17:21
DAVIDECASTELLAN,215,svchost,3068,,215,,1619709441.37115,29/04/2021 15:17:21
DAVIDECASTELLAN,215,svchost,3068,,215,,1619709441.37215,29/04/2021 15:17:21
DAVIDECASTELLAN,193,svchost,3116,,193,,1619709441.5255,29/04/2021 15:17:21
DAVIDECASTELLAN,193,svchost,3116,,193,,1619709441.52645,29/04/2021 15:17:21
DAVIDECASTELLAN,283,svchost,3124,,283,,1619709441.6805,29/04/2021 15:17:21
DAVIDECASTELLAN,283,svchost,3124,,283,,1619709441.68149,29/04/2021 15:17:21
DAVIDECASTELLAN,239,svchost,3140,,239,,1619709441.84218,29/04/2021 15:17:21
DAVIDECASTELLAN,239,svchost,3140,,239,,1619709441.84417,29/04/2021 15:17:21
DAVIDECASTELLAN,229,svchost,3284,,229,,1619709442.00485,29/04/2021 15:17:22
DAVIDECASTELLAN,229,svchost,3284,,229,,1619709442.00685,29/04/2021 15:17:22
DAVIDECASTELLAN,472,svchost,3348,,472,,1619709442.16598,29/04/2021 15:17:22
DAVIDECASTELLAN,472,svchost,3348,,472,,1619709442.16797,29/04/2021 15:17:22
DAVIDECASTELLAN,163,svchost,3360,,163,,1619709442.33371,29/04/2021 15:17:22
DAVIDECASTELLAN,163,svchost,3360,,163,,1619709442.3367,29/04/2021 15:17:22
DAVIDECASTELLAN,213,svchost,3436,,213,,1619709442.49245,29/04/2021 15:17:22
DAVIDECASTELLAN,213,svchost,3436,,213,,1619709442.49345,29/04/2021 15:17:22
DAVIDECASTELLAN,203,svchost,3604,,203,,1619709442.64543,29/04/2021 15:17:22
DAVIDECASTELLAN,203,svchost,3604,,203,,1619709442.64643,29/04/2021 15:17:22
DAVIDECASTELLAN,351,svchost,3704,,351,,1619709442.80034,29/04/2021 15:17:22
DAVIDECASTELLAN,351,svchost,3704,,351,,1619709442.80234,29/04/2021 15:17:22
DAVIDECASTELLAN,263,svchost,3804,,263,,1619709442.97101,29/04/2021 15:17:22
DAVIDECASTELLAN,263,svchost,3804,,263,,1619709442.97201,29/04/2021 15:17:22
DAVIDECASTELLAN,228,svchost,4068,,228,5,1619709443.15076,29/04/2021 15:17:23
DAVIDECASTELLAN,228,svchost,4068,,228,5,1619709443.15276,29/04/2021 15:17:23
DAVIDECASTELLAN,826,svchost,4124,,826,,1619709443.32862,29/04/2021 15:17:23
DAVIDECASTELLAN,826,svchost,4124,,826,,1619709443.33162,29/04/2021 15:17:23
DAVIDECASTELLAN,184,svchost,4168,,184,5,1619709443.50824,29/04/2021 15:17:23
DAVIDECASTELLAN,184,svchost,4168,,184,5,1619709443.50924,29/04/2021 15:17:23
DAVIDECASTELLAN,139,svchost,4292,,139,,1619709443.6697,29/04/2021 15:17:23
DAVIDECASTELLAN,139,svchost,4292,,139,,1619709443.67064,29/04/2021 15:17:23
DAVIDECASTELLAN,384,svchost,4300,,384,5,1619709443.83717,29/04/2021 15:17:23
DAVIDECASTELLAN,384,svchost,4300,,384,5,1619709443.83816,29/04/2021 15:17:23
DAVIDECASTELLAN,395,svchost,4376,,395,,1619709443.99993,29/04/2021 15:17:23
DAVIDECASTELLAN,395,svchost,4376,,395,,1619709444.00093,29/04/2021 15:17:24
DAVIDECASTELLAN,168,svchost,4388,,168,5,1619709444.17035,29/04/2021 15:17:24
DAVIDECASTELLAN,168,svchost,4388,,168,5,1619709444.17132,29/04/2021 15:17:24
DAVIDECASTELLAN,548,svchost,4500,,548,5,1619709444.33029,29/04/2021 15:17:24
DAVIDECASTELLAN,548,svchost,4500,,548,5,1619709444.33129,29/04/2021 15:17:24
DAVIDECASTELLAN,236,svchost,4620,,236,5,1619709444.49613,29/04/2021 15:17:24
DAVIDECASTELLAN,236,svchost,4620,,236,5,1619709444.49712,29/04/2021 15:17:24
DAVIDECASTELLAN,434,svchost,4768,,434,,1619709444.68362,29/04/2021 15:17:24
DAVIDECASTELLAN,434,svchost,4768,,434,,1619709444.68561,29/04/2021 15:17:24
DAVIDECASTELLAN,561,svchost,4772,,561,,1619709444.84608,29/04/2021 15:17:24
DAVIDECASTELLAN,561,svchost,4772,,561,,1619709444.84811,29/04/2021 15:17:24
DAVIDECASTELLAN,447,svchost,4836,,447,,1619709445.00484,29/04/2021 15:17:25
DAVIDECASTELLAN,447,svchost,4836,,447,,1619709445.00581,29/04/2021 15:17:25
DAVIDECASTELLAN,451,svchost,5260,,451,,1619709445.1993,29/04/2021 15:17:25
DAVIDECASTELLAN,451,svchost,5260,,451,,1619709445.2013,29/04/2021 15:17:25
DAVIDECASTELLAN,264,svchost,5312,,264,5,1619709445.38582,29/04/2021 15:17:25
DAVIDECASTELLAN,264,svchost,5312,,264,5,1619709445.38781,29/04/2021 15:17:25
DAVIDECASTELLAN,129,svchost,5372,,129,,1619709445.57883,29/04/2021 15:17:25
DAVIDECASTELLAN,129,svchost,5372,,129,,1619709445.57983,29/04/2021 15:17:25
DAVIDECASTELLAN,420,svchost,5472,,420,5,1619709445.75402,29/04/2021 15:17:25
DAVIDECASTELLAN,420,svchost,5472,,420,5,1619709445.75507,29/04/2021 15:17:25
DAVIDECASTELLAN,124,svchost,5548,,124,,1619709445.92149,29/04/2021 15:17:25
DAVIDECASTELLAN,124,svchost,5548,,124,,1619709445.92344,29/04/2021 15:17:25
DAVIDECASTELLAN,396,svchost,5644,,396,5,1619709446.08765,29/04/2021 15:17:26
DAVIDECASTELLAN,396,svchost,5644,,396,5,1619709446.08865,29/04/2021 15:17:26
DAVIDECASTELLAN,242,svchost,5660,,242,,1619709446.24914,29/04/2021 15:17:26
DAVIDECASTELLAN,242,svchost,5660,,242,,1619709446.25014,29/04/2021 15:17:26
DAVIDECASTELLAN,352,svchost,5760,1.28125,352,5,1619709446.42368,29/04/2021 15:17:26
DAVIDECASTELLAN,352,svchost,5760,1.28125,352,5,1619709446.42468,29/04/2021 15:17:26
DAVIDECASTELLAN,210,svchost,5964,,210,,1619709446.58801,29/04/2021 15:17:26
DAVIDECASTELLAN,210,svchost,5964,,210,,1619709446.591,29/04/2021 15:17:26
DAVIDECASTELLAN,102,svchost,5972,,102,,1619709446.74747,29/04/2021 15:17:26
DAVIDECASTELLAN,102,svchost,5972,,102,,1619709446.74852,29/04/2021 15:17:26
DAVIDECASTELLAN,471,svchost,6224,,471,,1619709446.90206,29/04/2021 15:17:26
DAVIDECASTELLAN,471,svchost,6224,,471,,1619709446.90406,29/04/2021 15:17:26
DAVIDECASTELLAN,372,svchost,6264,,372,5,1619709447.0603,29/04/2021 15:17:27
DAVIDECASTELLAN,372,svchost,6264,,372,5,1619709447.06124,29/04/2021 15:17:27
DAVIDECASTELLAN,108,svchost,6472,,108,5,1619709447.23013,29/04/2021 15:17:27
DAVIDECASTELLAN,108,svchost,6472,,108,5,1619709447.23213,29/04/2021 15:17:27
DAVIDECASTELLAN,164,svchost,7564,,164,5,1619709447.41947,29/04/2021 15:17:27
DAVIDECASTELLAN,164,svchost,7564,,164,5,1619709447.42143,29/04/2021 15:17:27
DAVIDECASTELLAN,294,svchost,7988,,294,,1619709447.59208,29/04/2021 15:17:27
DAVIDECASTELLAN,294,svchost,7988,,294,,1619709447.59407,29/04/2021 15:17:27
DAVIDECASTELLAN,292,svchost,8532,,292,,1619709447.75877,29/04/2021 15:17:27
DAVIDECASTELLAN,292,svchost,8532,,292,,1619709447.75976,29/04/2021 15:17:27
DAVIDECASTELLAN,352,svchost,8648,,352,5,1619709447.92639,29/04/2021 15:17:27
DAVIDECASTELLAN,352,svchost,8648,,352,5,1619709447.92838,29/04/2021 15:17:27
DAVIDECASTELLAN,149,svchost,8740,0.078125,149,,1619709448.07823,29/04/2021 15:17:28
DAVIDECASTELLAN,149,svchost,8740,0.078125,149,,1619709448.08017,29/04/2021 15:17:28
DAVIDECASTELLAN,484,svchost,8944,39.046875,484,5,1619709448.2376,29/04/2021 15:17:28
DAVIDECASTELLAN,484,svchost,8944,39.046875,484,5,1619709448.23859,29/04/2021 15:17:28
DAVIDECASTELLAN,176,svchost,9756,,176,5,1619709448.40379,29/04/2021 15:17:28
DAVIDECASTELLAN,176,svchost,9756,,176,5,1619709448.40578,29/04/2021 15:17:28
DAVIDECASTELLAN,305,svchost,9976,,305,,1619709448.5657,29/04/2021 15:17:28
DAVIDECASTELLAN,305,svchost,9976,,305,,1619709448.56675,29/04/2021 15:17:28
DAVIDECASTELLAN,303,svchost,12140,,303,,1619709448.72011,29/04/2021 15:17:28
DAVIDECASTELLAN,303,svchost,12140,,303,,1619709448.72211,29/04/2021 15:17:28
DAVIDECASTELLAN,121,svchost,12864,,121,,1619709448.87357,29/04/2021 15:17:28
DAVIDECASTELLAN,121,svchost,12864,,121,,1619709448.87462,29/04/2021 15:17:28
DAVIDECASTELLAN,202,svchost,15108,,202,,1619709449.022,29/04/2021 15:17:29
DAVIDECASTELLAN,202,svchost,15108,,202,,1619709449.02403,29/04/2021 15:17:29
DAVIDECASTELLAN,225,svchost,15132,,225,,1619709449.17062,29/04/2021 15:17:29
DAVIDECASTELLAN,225,svchost,15132,,225,,1619709449.17162,29/04/2021 15:17:29
DAVIDECASTELLAN,220,svchost,15492,,220,5,1619709449.32801,29/04/2021 15:17:29
DAVIDECASTELLAN,220,svchost,15492,,220,5,1619709449.329,29/04/2021 15:17:29
DAVIDECASTELLAN,510,svchost,15528,2.703125,510,,1619709449.48718,29/04/2021 15:17:29
DAVIDECASTELLAN,510,svchost,15528,2.703125,510,,1619709449.48818,29/04/2021 15:17:29
DAVIDECASTELLAN,132,svchost,15564,,132,5,1619709449.65223,29/04/2021 15:17:29
DAVIDECASTELLAN,132,svchost,15564,,132,5,1619709449.65323,29/04/2021 15:17:29
DAVIDECASTELLAN,715,svchost,15692,,715,,1619709449.80847,29/04/2021 15:17:29
DAVIDECASTELLAN,715,svchost,15692,,715,,1619709449.80947,29/04/2021 15:17:29
DAVIDECASTELLAN,198,svchost,17092,,198,,1619709449.96117,29/04/2021 15:17:29
DAVIDECASTELLAN,198,svchost,17092,,198,,1619709449.96222,29/04/2021 15:17:29
DAVIDECASTELLAN,554,svchost,18964,,554,,1619709450.11633,29/04/2021 15:17:30
DAVIDECASTELLAN,554,svchost,18964,,554,,1619709450.11833,29/04/2021 15:17:30
DAVIDECASTELLAN,190,svchost,19892,,190,,1619709450.27625,29/04/2021 15:17:30
DAVIDECASTELLAN,190,svchost,19892,,190,,1619709450.27821,29/04/2021 15:17:30
DAVIDECASTELLAN,204,svchost,20016,,204,5,1619709450.4482,29/04/2021 15:17:30
DAVIDECASTELLAN,204,svchost,20016,,204,5,1619709450.45016,29/04/2021 15:17:30
DAVIDECASTELLAN,527,SynTPEnh,8892,9.984375,527,,1619709450.61041,29/04/2021 15:17:30
DAVIDECASTELLAN,527,SynTPEnh,8892,9.984375,527,,1619709450.61236,29/04/2021 15:17:30
DAVIDECASTELLAN,336,SynTPEnhService,2428,,336,5,1619709450.77253,29/04/2021 15:17:30
DAVIDECASTELLAN,336,SynTPEnhService,2428,,336,5,1619709450.77353,29/04/2021 15:17:30
DAVIDECASTELLAN,5935,System,4,,5935,,1619709450.92893,29/04/2021 15:17:30
DAVIDECASTELLAN,5935,System,4,,5935,,1619709450.92992,29/04/2021 15:17:30
DAVIDECASTELLAN,1026,SystemSettings,6316,0.9375,1026,,1619709451.07472,29/04/2021 15:17:31
DAVIDECASTELLAN,1026,SystemSettings,6316,0.9375,1026,,1619709451.07563,29/04/2021 15:17:31
DAVIDECASTELLAN,338,taskhostw,5764,3.140625,338,,1619709451.22328,29/04/2021 15:17:31
DAVIDECASTELLAN,338,taskhostw,5764,3.140625,338,,1619709451.22521,29/04/2021 15:17:31
DAVIDECASTELLAN,372,taskhostw,7536,0.59375,372,5,1619709451.37896,29/04/2021 15:17:31
